ID,Leaf.1.adjusted,Leaf.2.adjusted,Leaf.3.adjusted,neg_recip_L1_adj,neg_recip_L2_adj,neg_recip_L3_adj,Internode_1_day_21,Internode_2_day_21,Internode_3_day_21,Height_mm_day_21,Number_leaves_day_21,Day_germ,Ever_flowered,more_than_one_flower_per_day,flowers_per_day_greater_than_one,more_than_one_flower_on_cyme,flowers_per_cyme_greater_than_one,TwoOrMore,ThreeOrMore,Color_numeric,Cyme_length,flowers_per_day,Flowers_buds_on_cymepeduncle,Cor_Length,Cor_tissue_Length,Cor_Width,L_over_W,LV_over_L,Style_Length,Anther_stigma_position,Nectar.volume.uL,LnNectaruLPlusOne,n_flowers,Pollen_per_flower,avg.number,avg.size,Sterility
F2_225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
F2_226,16,19,NA,-0.0625,-0.0526315789473684,NA,1,2,0,9,2,138,1,1,1.4,1,2.4,1,1,1,43.4,1.4,2.4,28.46,33.46,24.1,1.18364662172745,1.17595519835086,16.8,0,1.31444236626197,0.839168780017762,5,725,NA,NA,0
F2_227,10,13,16,-0.1,-0.0769230769230769,-0.0625,12,17,100,684,9,136.5,1,0,NA,1,1.5,1,0,1,12.05,1,1.5,23.55,27.05,18.1,1.30149572649573,1.14939090514748,14.85,0,0,0,2,NA,NA,NA,0
F2_228,12,15,17,-0.0833333333333333,-0.0666666666666667,-0.0588235294117647,9,10,49,382,4,187.5,1,1,1.5,0,NA,1,0,1,21.55,1.5,1,28.05,31.1,21,1.33597223482443,1.10879070595114,16,0,0.0816814089933346,0.0785166906647128,2,NA,NA,NA,0
F2_229,16,19,NA,-0.0625,-0.0526315789473684,NA,5,3,4,25,2,146.4,1,0,NA,1,1.8,1,1,0,34.04,1,1.8,26.58,30.68,20.46,1.30551666929841,1.15427734274341,15.7,0,0.0276460153515902,0.0272707646900942,5,NA,NA,NA,0
F2_230,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
F2_231,13,15,17,-0.0769230769230769,-0.0666666666666667,-0.0588235294117647,10,11,38,231,6,138,1,0,NA,1,2,0,0,0,32.2,1,2,27,31.9,24,1.125,1.18148148148148,16.9,0,0,0,1,NA,NA,NA,0
F2_232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
F2_233,17,22,NA,-0.0588235294117647,-0.0454545454545455,NA,9,6,0,35,2,108.4,1,1,1.4,1,1.8,1,1,1,30.1,1.4,1.8,25.64,29.14,20.3,1.26302311383665,1.1373095748228,14.26,-0.1,0.128176980266464,0.120603038168105,5,NA,NA,NA,0
F2_234,12,15,17,-0.0833333333333333,-0.0666666666666667,-0.0588235294117647,9,9,37,219,4,203,1,0,NA,0,NA,0,0,1,14.2,1,1,25.9,29.6,19.4,1.33505154639175,1.14285714285714,13.6,-0.5,0,0,1,NA,NA,NA,0
F2_235,12,14,16,-0.0833333333333333,-0.0714285714285714,-0.0625,13,14,56,503,5,132.4,1,0,NA,1,2.2,1,1,1,28.68,1,2.2,26.22,30.34,20.76,1.27154207112344,1.15761080227089,15.3,0,0.311645991236107,0.271282830359952,5,213.75,NA,NA,0
F2_236,14,17,19,-0.0714285714285714,-0.0588235294117647,-0.0526315789473684,6,5,14,50,3,176,1,0,NA,0,NA,1,1,1,24.2,1,1,26.4333333333333,31.5,22.5666666666667,1.17121354312539,1.19150831630892,15.6333333333333,0,0.0879645943005142,0.0843086059010446,3,NA,NA,NA,0
F2_237,14,17,20,-0.0714285714285714,-0.0588235294117647,-0.05,14,24,73,201,2,146,1,1,1.6,1,1.6,1,1,1,34.56,1.6,1.6,28.42,33.46,23.54,1.20977961395133,1.17741940680584,17.4666666666667,0,0.839433557039193,0.609457674790308,5,NA,NA,NA,0
F2_238,15,17,21,-0.0666666666666667,-0.0588235294117647,-0.0476190476190476,6,7,12,71,2,129.25,1,1,1.5,1,1.5,1,1,1,21.3,1.5,1.5,25.725,30.275,21.8,1.18399477473957,1.1779456386298,15.275,-0.125,0.681725605828985,0.519820412588101,4,NA,NA,NA,0
F2_239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
F2_240,12,14,17,-0.0833333333333333,-0.0714285714285714,-0.0588235294117647,12,22,70,347,3,78,1,0,NA,0,NA,0,0,1,24,1,1,27.9,30.5,20.2,1.38118811881188,1.09318996415771,16.1,0,0.15079644737231,0.140454265596565,1,NA,NA,NA,0
F2_241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
F2_242,14,17,20,-0.0714285714285714,-0.0588235294117647,-0.05,11,8,31,87,2,129.666666666667,1,0,NA,1,1.66666666666667,1,1,1,21.8,1,1.66666666666667,25,29.1166666666667,22.35,1.11938298602548,1.16449154317041,14.45,-0.0833333333333333,0.20315632493214,0.184948374462306,6,NA,NA,NA,0
F2_243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
F2_244,16,19,24,-0.0625,-0.0526315789473684,-0.0416666666666667,9,7,6,45,2,170.5,1,0,NA,1,1.25,1,1,0,20.625,1,1.25,26.05,30.05,21.125,1.23956415859246,1.15824876716895,14.575,0,0.285884931476671,0.251447143955647,4,NA,NA,NA,0
F2_245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
F2_246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
F2_247,NA,NA,NA,NA,NA,NA,8,2,0,23,0,148.428571428571,NA,1,3.57142857142857,1,1.28571428571429,1,1,1,31.7142857142857,3.57142857142857,1.28571428571429,30.2857142857143,34.6428571428571,24.8428571428571,1.22072973593053,1.14412769650234,16.6285714285714,-0.0714285714285714,0.648065684540523,0.49960228781711,NA,136.25,161,69.02638567,0
F2_248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
F2_249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
F2_250,17,20,24,-0.0588235294117647,-0.05,-0.0416666666666667,10,8,4,38,1,128.571428571429,1,1,2.42857142857143,1,1.14285714285714,1,1,1,23.9571428571429,2.42857142857143,1.14285714285714,28.2857142857143,32.6,23.5,1.21244550543128,1.15293240028425,16.2428571428571,0,0.43802777570052,0.363272574620324,7,35,91,68.88967033,0
F2_251,23,NA,NA,-0.0434782608695652,NA,NA,1,0,0,17,0,164.8,1,0,NA,1,1.2,1,1,1,23.8,1,1.2,23.98,28.56,21.52,1.11603438163889,1.19154336313105,14.96,0,0.143256625003695,0.133880878425478,5,173.75,NA,NA,0
F2_252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
F2_253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
F2_254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,280,NA,NA,NA
F2_255,19,23,24,-0.0526315789473684,-0.0434782608695652,-0.0416666666666667,0,0,0,24,1,181.666666666667,1,1,1.33333333333333,1,1.33333333333333,1,1,1,24.5333333333333,1.33333333333333,1.33333333333333,27.7666666666667,32.0333333333333,20.1666666666667,1.37858723365744,1.15428732702882,16,0,0.184306769010601,0.169157598350528,3,NA,NA,NA,0
F2_256,13,17,21,-0.0769230769230769,-0.0588235294117647,-0.0476190476190476,15,14,19,87,2,129.5,1,1,1.5,1,1.66666666666667,1,1,1,26.25,1.5,1.66666666666667,25.95,31.05,23.6166666666667,1.09999428964046,1.19804268481133,16.5666666666667,0,0.496371639267187,0.403043270670702,6,267.5,NA,NA,0
F2_257,14,18,21,-0.0714285714285714,-0.0555555555555556,-0.0476190476190476,20,19,19,97,2,161,1,1,1.16666666666667,1,2,1,1,1,26.1833333333333,1.16666666666667,2,26.7666666666667,30.05,18.9833333333333,1.43226855561371,1.12431983127109,16.1666666666667,0,0.0481710873550435,0.0470468238677887,6,535,NA,NA,0
F2_258,14,21,22,-0.0714285714285714,-0.0476190476190476,-0.0454545454545455,10,12,5,54,1,132.5,1,0,NA,1,2.16666666666667,1,1,1,23.0833333333333,1,2.16666666666667,26,30.0333333333333,22.3333333333333,1.16681354703885,1.15529711439188,15.0666666666667,0,0.434796423256827,0.361022973821495,6,126.25,NA,NA,0
F2_259,13,16,20,-0.0769230769230769,-0.0625,-0.05,12,8,31,105,2,226,1,1,1.33333333333333,1,1.33333333333333,1,1,0,26.3333333333333,1.33333333333333,1.33333333333333,25.1333333333333,29.2333333333333,20.1333333333333,1.24895706145706,1.16259313525056,14,0,0.10471975511966,0.0995916875275973,3,NA,NA,NA,0
F2_260,17,20,NA,-0.0588235294117647,-0.05,NA,10,4,2,53,1,155,1,1,1.2,1,1.4,1,1,0,26.04,1.2,1.4,28.42,32.54,21.7,1.33437834960482,1.14368451871563,17.9,0,0.248814138164312,0.222194411554992,5,NA,NA,NA,0
F2_261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
F2_262,16,19,22,-0.0625,-0.0526315789473684,-0.0454545454545455,9,16,13,75,2,163,1,1,2.66666666666667,0,NA,1,1,0,25.2333333333333,2.66666666666667,1,27.5,30.5666666666667,17.8666666666667,1.59091884091884,1.11255167687024,16.1333333333333,0,0.0837758040957278,0.0804510588367529,3,NA,NA,NA,0
F2_263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
F2_264,14,17,20,-0.0714285714285714,-0.0588235294117647,-0.05,8,9,22,87,2,130.5,1,1,1.25,1,1.5,1,1,1,20.3,1.25,1.5,25.8,29.35,19.975,1.29203285361338,1.13773295264543,17.075,0,0.0722566310325652,0.0697654286182208,4,NA,NA,NA,0
F2_265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
F2_266,20,22,NA,-0.05,-0.0454545454545455,NA,5,2,0,28,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
F2_267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
F2_268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
F2_269,16,18,21,-0.0625,-0.0555555555555556,-0.0476190476190476,15,23,31,102,2,160.333333333333,1,1,1.33333333333333,0,NA,1,1,1,18.2333333333333,1.33333333333333,1,27.4333333333333,30.8,21.5666666666667,1.27411587959447,1.12412954280494,16.2833333333333,0,0.117286125734019,0.110902642821111,6,NA,NA,NA,0
F2_270,15,18,20,-0.0666666666666667,-0.0555555555555556,-0.05,15,24,36,122,2,178,1,1,1.4,1,1.6,1,1,0,26.48,1.4,1.6,27.74,32.64,23.84,1.16898609575435,1.17720971238731,15.78,0,0.48003535746852,0.392065977672091,5,NA,NA,NA,0
F2_271,15,18,18,-0.0666666666666667,-0.0555555555555556,-0.0555555555555556,13,29,0,128,3,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
F2_272,13,16,18,-0.0769230769230769,-0.0625,-0.0555555555555556,10,12,46,194,3,165,1,0,NA,0,NA,1,0,1,15.65,1,1,26.15,30.15,22.35,1.17172911240232,1.15287043539326,16.9,0,0.0376991118430775,0.0370058697388553,2,NA,NA,NA,0
F2_273,19,20,23,-0.0526315789473684,-0.05,-0.0434782608695652,8,4,2,32,1,227.5,1,1,1.5,0,NA,1,0,1,20.95,1.5,1,25.1,28.5,18.1,1.41454093521827,1.13612764944034,15.15,0,0.0879645943005142,0.0843086059010446,2,NA,NA,NA,0
F2_274,14,16,20,-0.0714285714285714,-0.0625,-0.05,15,29,107,252,2,120.4,1,1,1.8,1,2.8,1,1,1,38.32,1.8,2.8,26.78,30.02,21.44,1.25274132511777,1.12077726162579,16.16,0,0.128176980266464,0.120603038168105,5,1155,408.5,69.23715189,0
F2_275,14,16,19,-0.0714285714285714,-0.0625,-0.0526315789473684,10,27,100,302,3,169.8,1,1,1.2,1,1.6,1,1,1,21.74,1.2,1.6,25.38,29.1,21.1,1.20469561767572,1.14696054855019,15.66,0,0.173415914478157,0.159919080122743,5,NA,NA,NA,0
F2_276,15,18,20,-0.0666666666666667,-0.0555555555555556,-0.05,15,22,53,169,2,149.2,1,1,1.2,1,1.6,1,1,1,24.84,1.2,1.6,26.4,30.8,22.04,1.19837396531037,1.16678215411891,14.7,-0.1,0.12315043202072,0.116137622279923,5,666.25,250.5,69.58342898,0
F2_277,19,21,NA,-0.0526315789473684,-0.0476190476190476,NA,9,4,2,38,1,164.5,1,0,NA,0,NA,1,0,1,21.5,1,1,29,34.4,24.55,1.18386045428847,1.18620689655172,15.45,-0.25,0.0314159265358979,0.0309325441830375,2,NA,NA,NA,0
F2_278,14,17,19,-0.0714285714285714,-0.0588235294117647,-0.0526315789473684,13,14,57,164,3,153,1,1,1.2,1,1.6,1,1,1,23.42,1.2,1.6,26.3,30.64,21.76,1.21014620335611,1.16520811008724,15.2,0,0.175929188601028,0.162058633888877,5,NA,NA,NA,0
F2_279,12,15,17,-0.0833333333333333,-0.0666666666666667,-0.0588235294117647,9,7,69,384,4,167,1,0,NA,0,NA,1,1,1,22.5666666666667,1,1,26.7333333333333,30.8,20.7,1.29136236327438,1.15342663376883,14.6666666666667,0,0.167551608191456,0.154908913602324,3,NA,NA,NA,0
F2_280,13,13,17,-0.0769230769230769,-0.0769230769230769,-0.0588235294117647,8,37,90,256,4,142.2,1,1,2,1,3,1,1,1,26.38,2,3,25.96,29.04,19.2,1.36088955042182,1.11797867329605,15.86,0.2,0,0,5,13.75,210,68.97095238,1
F2_281,15,17,20,-0.0666666666666667,-0.0588235294117647,-0.05,13,23,49,136,2,176.5,1,0,NA,0,NA,1,1,1,22.725,1,1,26.875,30.475,19.775,1.3603717455799,1.13299912883398,17.15,0.125,0.0219911485751286,0.0217528308586142,4,NA,NA,NA,0
F2_282,14,16,19,-0.0714285714285714,-0.0625,-0.0526315789473684,5,7,25,102,3,97.1666666666667,1,1,1.33333333333333,1,1.33333333333333,1,1,1,19.0666666666667,1.33333333333333,1.33333333333333,25.7666666666667,31.3333333333333,23.3,1.10822679281112,1.21653327675952,15.65,0,0.134041286553165,0.125787612538016,6,645,NA,NA,0
F2_283,NA,NA,NA,NA,NA,NA,0,0,0,27,0,151.8,NA,1,1.2,1,1.2,1,1,1,19.8,1.2,1.2,27.28,31.42,21.94,1.24337438480227,1.15199769818782,16.675,0,0.236247767549952,0.212080798129051,NA,NA,NA,NA,0
F2_284,13,17,18,-0.0769230769230769,-0.0588235294117647,-0.0555555555555556,20,36,93,400,3,117.833333333333,1,1,1.33333333333333,1,1.5,1,1,1,30.2833333333333,1.33333333333333,1.5,25.7833333333333,29.7333333333333,21.1833333333333,1.22501110727291,1.15302449014022,16.1833333333333,0,0.0712094334813687,0.0687883218173715,6,350,136,68.47258403,0
F2_285,14,16,19,-0.0714285714285714,-0.0625,-0.0526315789473684,12,15,50,173,3,176.4,1,1,1.4,1,1.4,1,1,1,32.62,1.4,1.4,26.84,31.62,21.84,1.23952086231169,1.17772318309395,16.78,0,0.0980176907920016,0.0935064547899688,5,NA,NA,NA,0
F2_286,12,15,18,-0.0833333333333333,-0.0666666666666667,-0.0555555555555556,9,11,51,282,3,123.6,1,1,2.4,1,2.2,1,1,1,33.48,2.4,2.2,26.46,31.08,23.1,1.14611226037306,1.17591515566495,15.22,0,0.138230076757951,0.129474491682205,5,512.5,81.5,67.49400876,0
F2_287,12,14,16,-0.0833333333333333,-0.0714285714285714,-0.0625,9,8,53,433,4,82.4444444444444,1,1,2.33333333333333,1,3.33333333333333,1,1,1,50.9777777777778,2.33333333333333,3.33333333333333,25.0777777777778,29.875,22.1111111111111,1.13592800654743,1.17316026627067,14.8125,-0.166666666666667,0.734434549239214,0.550681452059724,9,38.75,104,63.86340677,0
F2_288,16,19,23,-0.0625,-0.0526315789473684,-0.0434782608695652,7,4,5,31,2,136.2,1,1,1.6,1,1.2,1,1,1,21.08,1.6,1.2,26.2,31.28,23.76,1.10558230936761,1.19403220967596,17.84,0.3,0.655964546069549,0.504383646355592,5,677.5,309.5,72.51916855,0
F2_289,13,15,17,-0.0769230769230769,-0.0666666666666667,-0.0588235294117647,13,21,81,448,3,137.25,1,0,NA,0,NA,1,1,0,23.2,1,1,25.9,30.375,22.15,1.17161375149316,1.17456295733612,16.375,0,0.106814150222053,0.1014857536538,4,NA,NA,NA,0
F2_290,19,21,NA,-0.0526315789473684,-0.0476190476190476,NA,5,2,1,25,1,184,1,1,1.6,1,1.6,1,1,1,29.96,1.6,1.6,26.02,30.92,23.06,1.12924407192492,1.18891504687241,14.88,0,0.638371627209446,0.493702838336057,5,NA,NA,NA,0
F2_291,14,15,21,-0.0714285714285714,-0.0666666666666667,-0.0476190476190476,8,2,22,76,2,90,1,0,NA,1,3,1,0,1,32.6,1,3,28.75,31.55,21.15,1.37896174863388,1.09706480674223,17.2,0,0.251327412287183,0.224204917695335,2,NA,NA,NA,0
F2_292,14,16,18,-0.0714285714285714,-0.0625,-0.0555555555555556,9,15,56,223,3,120.5,1,1,1.5,1,1.75,1,1,1,28.1,1.5,1.75,27.85,32.825,22.45,1.24795518655789,1.17886830958138,18.475,0,0.367566340470006,0.313032766364015,4,1136.25,331.5,70.52126982,0
F2_293,13,13,16,-0.0769230769230769,-0.0769230769230769,-0.0625,8,9,80,420,4,171.5,1,1,1.5,0,NA,1,0,0,16.55,1.5,1,25.95,31.05,23.35,1.11252110401527,1.19686525033427,16.75,0,0,0,2,NA,NA,NA,0
F2_294,10,13,14,-0.1,-0.0769230769230769,-0.0714285714285714,9,11,43,678,5,206,1,0,NA,0,NA,0,0,1,16.8,1,1,26.8,30.1,19.6,1.36734693877551,1.12313432835821,15.1,0,0.0879645943005142,0.0843086059010446,1,NA,NA,NA,0
F2_295,11,13,16,-0.0909090909090909,-0.0769230769230769,-0.0625,10,16,73,499,4,84,1,0,NA,0,NA,0,0,1,18.5,1,1,28.2,31.1,21.4,1.31775700934579,1.10283687943262,16.1,0,0.30159289474462,0.26358881804533,1,NA,NA,NA,0
F2_296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
F2_297,14,17,21,-0.0714285714285714,-0.0588235294117647,-0.0476190476190476,14,26,66,178,2,191.5,1,0,NA,0,NA,1,0,0,20.1,1,1,25.85,29.45,18.95,1.36698834160763,1.13934291273761,14.8,0,0.131946891450771,0.123939063000886,2,NA,NA,NA,0
F2_298,11,13,15,-0.0909090909090909,-0.0769230769230769,-0.0666666666666667,13,12,53,602,6,210.666666666667,1,0,NA,1,1.66666666666667,1,1,0,34.5,1,1.66666666666667,26.4,29.6333333333333,20.9666666666667,1.2564026206075,1.11993139278086,16.4666666666667,0,0.234572251468038,0.210724554998555,3,NA,NA,NA,0
F2_299,14,16,18,-0.0714285714285714,-0.0625,-0.0555555555555556,11,9,46,171,3,114.666666666667,1,0,NA,0,NA,1,1,1,22,1,1,25.9333333333333,29.8,21.0666666666667,1.23102226239605,1.14982445087048,15.4333333333333,0,0,0,3,NA,NA,NA,0
F2_300,NA,NA,NA,NA,NA,NA,0,0,0,52,0,170.4,NA,1,1.4,1,1.2,1,1,1,24.8,1.4,1.2,27.64,31,21.12,1.31610111586901,1.12209409668532,17.18,0,0.253840686410055,0.226211389809815,NA,NA,NA,NA,0
F2_301,12,15,18,-0.0833333333333333,-0.0666666666666667,-0.0555555555555556,13,23,87,339,4,174.75,1,1,1.5,0,NA,1,1,0,26.875,1.5,1,29.1,33,22.075,1.32296954701377,1.13438138915735,17.55,0,0.204203522483337,0.185818371208636,4,NA,NA,NA,0
F2_302,12,15,18,-0.0833333333333333,-0.0666666666666667,-0.0555555555555556,10,10,46,275,3,159.6,1,1,1.2,1,1.6,1,1,1,28.02,1.2,1.6,25.18,28.76,19.22,1.31428734354931,1.14192962903239,14.22,0,0.517734469311598,0.417218742270796,5,NA,NA,NA,0
F2_303,14,16,19,-0.0714285714285714,-0.0625,-0.0526315789473684,10,7,37,125,3,96,1,0,NA,1,3,0,0,1,45.2,1,3,27.2,30.5,22.9,1.18777292576419,1.12132352941176,16.5,0,0.201061929829747,0.183206106988845,1,NA,NA,NA,0
F2_304,11,13,16,-0.0909090909090909,-0.0769230769230769,-0.0625,10,14,94,610,4,80.5,1,0,NA,0,NA,1,0,1,25.75,1,1,27.15,30.85,18.5,1.50342261904762,1.13855667300897,15.5,0,0.351858377202057,0.301480221543852,2,NA,NA,NA,0
F2_305,16,19,23,-0.0625,-0.0526315789473684,-0.0434782608695652,3,2,2,35,2,145.6,1,1,1.2,1,1.8,1,1,0,23.48,1.2,1.8,26.82,31.52,22.68,1.18364650200701,1.17515659928925,16.26,0,0,0,5,15,111.5,66.41541078,0
F2_306,11,13,16,-0.0909090909090909,-0.0769230769230769,-0.0625,10,13,75,536,5,108,1,1,1.4,1,1.4,1,1,1,25.35,1.4,1.4,25.84,30.44,21.82,1.18981795571401,1.17675425014065,15.78,0,0.540353936417444,0.432012218861432,5,27.5,NA,NA,0
F2_307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
F2_308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
F2_309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
F2_310,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
F2_311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
F2_312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
F2_313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
F2_314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
F2_315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
F2_316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
F2_317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
F2_318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
F2_319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
F2_320,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
F2_321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
F2_322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
F2_323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
